f_timestamp,f_id,cluster_data,f_u_id
2023-03-24 21:01:14.886,2942,"[[4.004483, 17.630358, 'cam_140']]",0
2023-03-24 21:01:14.886,7354,"[[2.676844, 15.146029, 'cam_140']]",0
2023-03-24 21:01:14.886,6765,"[[2.2355225, 19.109526, 'cam_140']]",0
2023-03-24 21:01:15.005,7101,"[[3.767094, 11.895704, 'cam_142'], [2.9284356, 10.6336355, 'cam_142']]",0
2023-03-24 21:01:15.005,2239,"[[5.195666, 7.7345557, 'cam_142']]",0
2023-03-24 21:01:15.005,2973,"[[7.590046, 8.402533, 'cam_142']]",3
2023-03-24 21:01:15.005,3835,"[[6.087717, 9.976751, 'cam_142']]",0
2023-03-24 21:01:15.194,2609,"[[8.417335, 23.830269, 'cam_149']]",0
2023-03-24 21:01:15.194,9255,"[[3.227724, 17.995222, 'cam_149']]",2
2023-03-24 21:01:15.194,1888,"[[2.8005338, 24.210194, 'cam_149']]",0
2023-03-24 21:01:15.194,1803,"[[0.5989343, 8.822835, 'cam_149']]",0
2023-03-24 21:01:15.194,1915,"[[8.431775, 12.109771, 'cam_149']]",1
2023-03-24 21:01:15.328,2873,"[[-1.6314361, -0.96307933, 'cam_145']]",0
2023-03-24 21:01:15.328,1105,"[[8.937508, 4.0792727, 'cam_145']]",0
2023-03-24 21:01:15.328,4715,"[[5.792926, 7.700553, 'cam_145']]",0
2023-03-24 21:01:15.372,1995,"[[2.7547588, 14.969125, 'cam_140']]",0
2023-03-24 21:01:15.372,4774,"[[2.312628, 19.016636, 'cam_140'], [3.7697647, 18.082878, 'cam_140']]",0
2023-03-24 21:01:15.489,2622,"[[8.911814, 3.977163, 'cam_145']]",0
2023-03-24 21:01:15.489,4497,"[[5.784627, 7.707929, 'cam_145']]",0
2023-03-24 21:01:15.489,8131,"[[-1.4659361, -0.80443156, 'cam_145']]",0
2023-03-24 21:01:15.601,6231,"[[12.463131, 7.0235248, 'cam_141']]",0
2023-03-24 21:01:15.742,2878,"[[0.44785625, 8.496623, 'cam_149']]",0
2023-03-24 21:01:15.742,3746,"[[8.375589, 23.765306, 'cam_149']]",0
2023-03-24 21:01:15.742,9158,"[[3.4012575, 18.430088, 'cam_149']]",0
2023-03-24 21:01:15.832,5176,"[[8.425942, 4.316473, 'cam_145']]",0
2023-03-24 21:01:15.832,2221,"[[5.7607045, 7.710165, 'cam_145']]",0
2023-03-24 21:01:15.832,7081,"[[-0.86794996, -0.23163256, 'cam_145']]",0
2023-03-24 21:01:15.961,4399,"[[12.368608, 6.963577, 'cam_141']]",0
2023-03-24 21:01:16.066,4587,"[[5.705252, 7.7190084, 'cam_145']]",0
2023-03-24 21:01:16.066,8062,"[[8.246121, 4.334575, 'cam_145']]",0
2023-03-24 21:01:16.066,1111,"[[-0.506064, 0.07875095, 'cam_145']]",0
2023-03-24 21:01:16.134,1075,"[[2.254933, 22.720156, 'cam_149']]",0
2023-03-24 21:01:16.134,2276,"[[0.352079, 8.370779, 'cam_149']]",0
2023-03-24 21:01:16.134,3932,"[[8.400716, 23.799334, 'cam_149']]",0
2023-03-24 21:01:16.134,3144,"[[3.8752506, 18.640167, 'cam_149']]",2
2023-03-24 21:01:16.230,7280,"[[6.148019, 9.976031, 'cam_142'], [7.1625977, 8.503509, 'cam_142'], [5.709159, 7.557545, 'cam_142']]",4
2023-03-24 21:01:16.230,5576,"[[3.4816804, 10.563221, 'cam_142'], [3.139433, 11.929767, 'cam_142']]",1
2023-03-24 21:01:16.323,5630,"[[-0.22120614, 0.40785766, 'cam_145']]",0
2023-03-24 21:01:16.323,5624,"[[8.150238, 4.2335525, 'cam_145']]",0
2023-03-24 21:01:16.458,3106,"[[10.504406, 2.6660223, 'cam_133']]",0
2023-03-24 21:01:16.458,2443,"[[7.645417, -4.70953, 'cam_133']]",0
2023-03-24 21:01:16.458,9004,"[[4.9296737, -5.809915, 'cam_133']]",0
2023-03-24 21:01:16.458,6824,"[[7.624045, 1.8127848, 'cam_133']]",0
2023-03-24 21:01:16.458,9008,"[[4.5856953, 10.0216, 'cam_133']]",0
2023-03-24 21:01:16.458,9602,"[[3.0499535, -1.4523976, 'cam_133']]",0
2023-03-24 21:01:16.559,5054,"[[8.048587, 4.283956, 'cam_145']]",0
2023-03-24 21:01:16.559,6572,"[[5.716495, 7.650352, 'cam_145']]",0
2023-03-24 21:01:16.559,9424,"[[-0.21631005, 0.37512374, 'cam_145']]",0
2023-03-24 21:01:16.694,6615,"[[4.5565925, 9.92986, 'cam_133']]",0
2023-03-24 21:01:16.694,8092,"[[2.9380133, -1.2695684, 'cam_133']]",0
2023-03-24 21:01:16.694,8062,"[[7.842804, 1.4818135, 'cam_133']]",0
2023-03-24 21:01:16.694,8475,"[[10.167859, 3.2853835, 'cam_133']]",0
2023-03-24 21:01:16.772,6609,"[[6.1484246, 9.957812, 'cam_142']]",0
2023-03-24 21:01:16.772,6230,"[[3.6127052, 10.525738, 'cam_142']]",2
2023-03-24 21:01:16.879,6563,"[[1.8113433, 13.975891, 'cam_151'], [3.339317, 13.033485, 'cam_151'], [3.7373793, 13.24571, 'cam_151']]",0
2023-03-24 21:01:16.958,2693,"[[7.8119817, 4.5505853, 'cam_145']]",0
2023-03-24 21:01:16.958,7856,"[[-0.1477575, 0.48493618, 'cam_145']]",0
2023-03-24 21:01:17.007,5931,"[[12.653998, 6.9204345, 'cam_141']]",0
2023-03-24 21:01:17.084,1053,"[[-0.2932113, 0.5162058, 'cam_145']]",0
2023-03-24 21:01:17.162,1728,"[[6.1497383, 9.957609, 'cam_142']]",4
2023-03-24 21:01:17.162,4932,"[[3.5813475, 10.554952, 'cam_142']]",0
2023-03-24 21:01:17.258,2425,"[[9.828272, 4.20623, 'cam_133']]",0
2023-03-24 21:01:17.258,4924,"[[4.4877834, 9.55804, 'cam_133']]",0
2023-03-24 21:01:17.258,2448,"[[2.817926, -1.6492937, 'cam_133']]",0
2023-03-24 21:01:17.258,5999,"[[4.9747477, -4.3020864, 'cam_133']]",0
2023-03-24 21:01:17.258,2827,"[[7.876623, 1.7873276, 'cam_133']]",0
2023-03-24 21:01:17.355,8505,"[[13.096444, 6.721786, 'cam_141']]",0
2023-03-24 21:01:17.411,7386,"[[8.02916, 1.8170214, 'cam_133']]",0
2023-03-24 21:01:17.411,8739,"[[4.460564, 9.278069, 'cam_133']]",0
2023-03-24 21:01:17.411,4109,"[[2.93955, -1.3463424, 'cam_133']]",1
2023-03-24 21:01:17.476,9130,"[[6.1533175, 9.966395, 'cam_142']]",0
2023-03-24 21:01:17.476,4037,"[[3.6828265, 10.752572, 'cam_142']]",2
2023-03-24 21:01:17.504,8470,"[[5.6678486, 7.4637218, 'cam_142']]",1
2023-03-24 21:01:17.504,2777,"[[6.157314, 9.979821, 'cam_142']]",0
2023-03-24 21:01:17.504,3249,"[[3.7366524, 10.817872, 'cam_142']]",2
2023-03-24 21:01:17.572,4922,"[[3.4632933, 13.012816, 'cam_151'], [3.6390483, 13.3302965, 'cam_151']]",0
2023-03-24 21:01:17.638,8505,"[[1.3308293, 18.614025, 'cam_149']]",0
2023-03-24 21:01:17.638,1945,"[[1.1440238, 9.344436, 'cam_149']]",0
2023-03-24 21:01:17.638,6776,"[[8.297719, 23.91427, 'cam_149']]",0
2023-03-24 21:01:17.691,2457,"[[13.463282, 6.7086205, 'cam_141']]",0
2023-03-24 21:01:17.775,3141,"[[-12.267265, -11.869929, 'cam_145']]",0
2023-03-24 21:01:17.852,5006,"[[3.5371075, 12.971713, 'cam_151']]",0
2023-03-24 21:01:17.883,9283,"[[6.096133, 9.990056, 'cam_142']]",0
2023-03-24 21:01:17.883,3579,"[[3.8431814, 10.790137, 'cam_142']]",0
2023-03-24 21:01:17.883,9323,"[[5.7388415, 7.532713, 'cam_142']]",1
2023-03-24 21:01:17.955,8346,"[[3.0262148, 14.222414, 'cam_140']]",0
2023-03-24 21:01:17.955,1689,"[[3.2344723, 17.27878, 'cam_140']]",0
2023-03-24 21:01:18.034,9542,"[[3.5487723, 12.962099, 'cam_151']]",0
2023-03-24 21:01:18.088,8169,"[[4.75448, 8.314159, 'cam_133']]",0
2023-03-24 21:01:18.088,4922,"[[3.0398753, -1.3306296, 'cam_133']]",0
2023-03-24 21:01:18.088,2569,"[[8.607062, 0.72917813, 'cam_133']]",0
2023-03-24 21:01:18.088,4577,"[[8.411161, 6.396283, 'cam_133']]",0
2023-03-24 21:01:18.088,1080,"[[5.2874103, -2.9223995, 'cam_133']]",0
2023-03-24 21:01:18.165,2665,"[[5.338467, -2.9163818, 'cam_133']]",0
2023-03-24 21:01:18.165,3253,"[[8.61142, 0.73209554, 'cam_133']]",2
2023-03-24 21:01:18.165,3716,"[[4.673181, 8.155674, 'cam_133']]",0
2023-03-24 21:01:18.165,4268,"[[2.9724123, -1.3539486, 'cam_133']]",1
2023-03-24 21:01:18.252,3214,"[[473.42316, 481.8219, 'cam_145']]",0
2023-03-24 21:01:18.280,9368,"[[5.704522, 9.073721, 'cam_142'], [5.848764, 7.491017, 'cam_142'], [6.024572, 10.008407, 'cam_142']]",3
2023-03-24 21:01:18.280,9238,"[[3.9345036, 10.887788, 'cam_142']]",2
2023-03-24 21:01:18.352,1220,"[[6.01006, 9.991838, 'cam_142']]",4
2023-03-24 21:01:18.352,9395,"[[3.9391048, 10.883578, 'cam_142']]",2
2023-03-24 21:01:18.352,6379,"[[5.8521056, 7.466837, 'cam_142']]",1
2023-03-24 21:01:18.431,4617,"[[3.5722404, 12.968899, 'cam_151'], [3.1231687, 13.548299, 'cam_151']]",0
2023-03-24 21:01:18.480,2959,"[[8.765236, 0.81036776, 'cam_133']]",2
2023-03-24 21:01:18.480,6305,"[[7.9122386, 7.150344, 'cam_133']]",0
2023-03-24 21:01:18.480,2787,"[[4.800165, 7.6920366, 'cam_133']]",0
2023-03-24 21:01:18.480,9175,"[[2.9319396, -1.433434, 'cam_133']]",1
2023-03-24 21:01:18.554,2080,"[[8.16424, 18.277874, 'cam_149']]",0
2023-03-24 21:01:18.554,9614,"[[1.7957594, 10.212391, 'cam_149']]",0
2023-03-24 21:01:18.554,4815,"[[8.144702, 23.806427, 'cam_149']]",0
2023-03-24 21:01:18.554,4948,"[[3.9538264, 21.233019, 'cam_149']]",0
2023-03-24 21:01:18.670,2545,"[[3.430258, 16.920992, 'cam_140']]",0
2023-03-24 21:01:18.751,8318,"[[3.926572, 21.28707, 'cam_149']]",0
2023-03-24 21:01:18.751,8106,"[[8.143241, 23.771736, 'cam_149']]",0
2023-03-24 21:01:18.751,4731,"[[1.8234351, 10.252394, 'cam_149']]",0
2023-03-24 21:01:18.751,8504,"[[8.017201, 18.340006, 'cam_149']]",0
2023-03-24 21:01:18.879,6776,"[[7.837905, 18.588652, 'cam_149']]",0
2023-03-24 21:01:18.879,7820,"[[2.1161358, 10.467719, 'cam_149']]",0
2023-03-24 21:01:18.879,1467,"[[8.112055, 23.752497, 'cam_149']]",0
2023-03-24 21:01:18.879,5681,"[[3.897364, 21.383413, 'cam_149']]",0
2023-03-24 21:01:18.959,1308,"[[14.807992, 6.501173, 'cam_141']]",0
2023-03-24 21:01:19.044,8045,"[[3.733661, 12.932161, 'cam_151']]",0
2023-03-24 21:01:19.084,4114,"[[3.4570656, 16.944998, 'cam_140']]",0
2023-03-24 21:01:19.163,6806,"[[7.7128615, 18.53576, 'cam_149']]",0
2023-03-24 21:01:19.163,9905,"[[2.1619012, 10.614496, 'cam_149']]",0
2023-03-24 21:01:19.163,1684,"[[8.077767, 23.826069, 'cam_149']]",0
2023-03-24 21:01:19.163,4257,"[[3.7608075, 21.593685, 'cam_149']]",0
2023-03-24 21:01:19.246,5666,"[[3.740775, 12.929575, 'cam_151']]",0
2023-03-24 21:01:19.301,3481,"[[5.8877172, -1.3650683, 'cam_133']]",0
2023-03-24 21:01:19.301,8109,"[[8.015933, 7.523454, 'cam_133']]",0
2023-03-24 21:01:19.301,4792,"[[9.01425, 0.60477346, 'cam_133']]",0
2023-03-24 21:01:19.301,1580,"[[4.76014, 6.9044003, 'cam_133']]",0
2023-03-24 21:01:19.301,5189,"[[3.062539, -1.4526196, 'cam_133']]",1
2023-03-24 21:01:19.378,9127,"[[6.030096, 10.053815, 'cam_142']]",0
2023-03-24 21:01:19.378,6497,"[[3.928603, 11.005944, 'cam_142']]",2
2023-03-24 21:01:19.378,7662,"[[5.8974404, 7.5743537, 'cam_142']]",1
2023-03-24 21:01:19.465,5052,"[[3.7412038, 12.923085, 'cam_151']]",0
2023-03-24 21:01:19.502,4900,"[[3.9654949, 11.004707, 'cam_142']]",0
2023-03-24 21:01:19.502,4601,"[[5.838454, 7.572837, 'cam_142'], [5.242014, 9.461097, 'cam_142'], [6.079077, 10.037639, 'cam_142']]",1
2023-03-24 21:01:19.574,1266,"[[3.747994, 12.918596, 'cam_151']]",0
2023-03-24 21:01:19.642,9614,"[[7.4909515, 18.356255, 'cam_149']]",0
2023-03-24 21:01:19.642,6689,"[[2.4669757, 10.769385, 'cam_149']]",0
2023-03-24 21:01:19.642,8101,"[[8.103466, 23.876627, 'cam_149']]",0
2023-03-24 21:01:19.642,7766,"[[3.92891, 21.637358, 'cam_149']]",0
2023-03-24 21:01:19.737,6561,"[[5.839474, 7.6390886, 'cam_142']]",1
2023-03-24 21:01:19.737,6180,"[[6.058971, 10.044763, 'cam_142']]",0
2023-03-24 21:01:19.737,5209,"[[3.9918613, 10.995465, 'cam_142']]",0
2023-03-24 21:01:19.800,9469,"[[6.060245, 10.04587, 'cam_142']]",0
2023-03-24 21:01:19.800,7508,"[[4.0186596, 10.981545, 'cam_142']]",0
2023-03-24 21:01:19.800,4361,"[[5.8312902, 7.650248, 'cam_142']]",1
2023-03-24 21:01:19.837,9197,"[[4.0098224, 10.979551, 'cam_142'], [5.0864973, 9.606699, 'cam_142']]",0
2023-03-24 21:01:19.837,3180,"[[5.842009, 7.6316814, 'cam_142']]",1
2023-03-24 21:01:19.904,6125,"[[7.000865, 18.601282, 'cam_149']]",0
2023-03-24 21:01:19.904,7305,"[[2.6694784, 11.003088, 'cam_149']]",0
2023-03-24 21:01:19.904,4697,"[[8.129145, 23.870502, 'cam_149']]",0
2023-03-24 21:01:19.976,7939,"[[3.1327662, 14.176347, 'cam_140'], [3.4150217, 15.097328, 'cam_140'], [3.489574, 16.892738, 'cam_140']]",0
2023-03-24 21:01:20.022,4928,"[[10.203293, 11.408587, 'cam_145']]",0
2023-03-24 21:01:20.096,3593,"[[4.752684, 6.202077, 'cam_133']]",0
2023-03-24 21:01:20.096,1709,"[[3.1896853, -1.4973651, 'cam_133']]",0
2023-03-24 21:01:20.096,4905,"[[6.235576, -0.6580647, 'cam_133']]",4
2023-03-24 21:01:20.096,8500,"[[8.787152, 0.7108274, 'cam_133']]",0
2023-03-24 21:01:20.205,1575,"[[5.8055735, 7.626606, 'cam_142']]",1
2023-03-24 21:01:20.205,6922,"[[4.0247846, 10.949241, 'cam_142'], [4.997935, 9.667751, 'cam_142']]",0
2023-03-24 21:01:20.275,8024,"[[9.937494, 10.775475, 'cam_145']]",0
2023-03-24 21:01:20.363,6434,"[[9.625154, 10.603472, 'cam_145']]",0
2023-03-24 21:01:20.413,6665,"[[9.185912, 10.502804, 'cam_145']]",0
2023-03-24 21:01:20.482,5520,"[[3.1651442, -1.434832, 'cam_133']]",0
2023-03-24 21:01:20.482,1104,"[[4.7366753, 5.959452, 'cam_133']]",0
2023-03-24 21:01:20.482,7641,"[[6.3620367, -0.48796198, 'cam_133']]",0
2023-03-24 21:01:20.482,6897,"[[8.878638, 0.46843615, 'cam_133']]",0
2023-03-24 21:01:20.559,3122,"[[3.8221402, 12.8781395, 'cam_151']]",0
2023-03-24 21:01:20.594,5884,"[[4.0499983, 10.960967, 'cam_142'], [6.080063, 10.040936, 'cam_142'], [4.889865, 9.800904, 'cam_142']]",4
2023-03-24 21:01:20.594,4336,"[[5.751635, 7.6202354, 'cam_142']]",0
2023-03-24 21:01:20.677,9943,"[[4.126543, 21.786991, 'cam_149']]",0
2023-03-24 21:01:20.677,2925,"[[8.169781, 23.915104, 'cam_149']]",0
2023-03-24 21:01:20.677,9772,"[[3.0207543, 11.378789, 'cam_149']]",0
2023-03-24 21:01:20.677,1267,"[[6.577419, 19.086054, 'cam_149']]",0
2023-03-24 21:01:20.754,1414,"[[3.8580458, 12.85854, 'cam_151']]",0
2023-03-24 21:01:20.794,7022,"[[3.1541154, 6.909628, 'cam_145']]",0
2023-03-24 21:01:20.794,6651,"[[8.091491, 9.527137, 'cam_145']]",0
2023-03-24 21:01:20.866,7145,"[[8.918471, 0.45967495, 'cam_133']]",2
2023-03-24 21:01:20.866,5741,"[[4.678402, 5.5898194, 'cam_133']]",0
2023-03-24 21:01:20.866,4874,"[[3.180052, -1.2312269, 'cam_133']]",1
2023-03-24 21:01:20.938,6885,"[[3.780821, 12.887202, 'cam_151']]",0
2023-03-24 21:01:20.980,2398,"[[3.6017542, 16.60451, 'cam_140'], [3.3431213, 15.618454, 'cam_140']]",0
2023-03-24 21:01:21.041,3142,"[[6.30615, 19.280943, 'cam_149']]",0
2023-03-24 21:01:21.041,8555,"[[3.3937843, 11.488649, 'cam_149']]",0
2023-03-24 21:01:21.041,2178,"[[8.282591, 24.433483, 'cam_149']]",0
2023-03-24 21:01:21.114,1165,"[[3.805955, 12.87792, 'cam_151']]",0
2023-03-24 21:01:21.148,9210,"[[7.7897387, 9.115564, 'cam_145']]",0
2023-03-24 21:01:21.148,6147,"[[3.3559096, 6.8036385, 'cam_145']]",0
2023-03-24 21:01:21.214,1292,"[[4.6603923, 5.2628016, 'cam_133']]",0
2023-03-24 21:01:21.214,1039,"[[3.311827, -0.9237361, 'cam_133']]",1
2023-03-24 21:01:21.214,9580,"[[9.030699, 0.3708805, 'cam_133']]",2
2023-03-24 21:01:21.274,9509,"[[9.02418, 0.4099032, 'cam_133']]",0
2023-03-24 21:01:21.274,4127,"[[4.6643147, 5.250956, 'cam_133']]",0
2023-03-24 21:01:21.274,8418,"[[3.2991045, -0.80917823, 'cam_133']]",0
2023-03-24 21:01:21.368,6845,"[[3.8246996, 12.880428, 'cam_151']]",0
2023-03-24 21:01:21.431,6324,"[[7.6513367, 8.822379, 'cam_145']]",0
2023-03-24 21:01:21.479,8287,"[[5.939359, 19.299103, 'cam_149']]",0
2023-03-24 21:01:21.479,9710,"[[3.6800635, 12.033722, 'cam_149']]",0
2023-03-24 21:01:21.479,9757,"[[4.1047993, 22.324512, 'cam_149']]",2
2023-03-24 21:01:21.479,2009,"[[8.599721, 12.936977, 'cam_149']]",0
2023-03-24 21:01:21.479,3740,"[[8.446917, 25.160952, 'cam_149']]",4
2023-03-24 21:01:21.619,6453,"[[17.100708, 5.553468, 'cam_141']]",0
2023-03-24 21:01:21.659,1805,"[[5.2461357, 7.83808, 'cam_142']]",1
2023-03-24 21:01:21.659,8329,"[[4.0612135, 11.066157, 'cam_142']]",0
2023-03-24 21:01:21.659,9976,"[[6.2332954, 10.130774, 'cam_142']]",0
2023-03-24 21:01:21.729,2849,"[[3.9530425, 12.853223, 'cam_151']]",0
2023-03-24 21:01:21.806,3815,"[[7.4744043, 8.579357, 'cam_145']]",0
2023-03-24 21:01:21.857,7212,"[[11.830338, 10.020273, 'cam_141']]",0
2023-03-24 21:01:21.932,2476,"[[4.103647, 11.113947, 'cam_142']]",2
2023-03-24 21:01:21.932,7535,"[[5.20042, 7.8496137, 'cam_142']]",1
2023-03-24 21:01:22.006,2945,"[[11.730296, 9.899456, 'cam_141']]",0
2023-03-24 21:01:22.046,5042,"[[5.111862, 7.7424707, 'cam_142']]",1
2023-03-24 21:01:22.046,2054,"[[4.1949396, 11.207107, 'cam_142'], [4.0501733, 9.881461, 'cam_142']]",2
2023-03-24 21:01:22.046,9597,"[[6.4728403, 10.2211, 'cam_142']]",0
2023-03-24 21:01:22.121,9981,"[[3.8965242, 12.872522, 'cam_151']]",0
2023-03-24 21:01:22.207,9369,"[[3.5393598, 6.3452024, 'cam_145']]",0
2023-03-24 21:01:22.207,7921,"[[7.0553617, 8.311114, 'cam_145']]",0
2023-03-24 21:01:22.260,8896,"[[3.5672996, 6.322045, 'cam_145']]",0
2023-03-24 21:01:22.260,8489,"[[6.9444942, 8.375394, 'cam_145']]",0
2023-03-24 21:01:22.343,1349,"[[4.2131753, 11.216898, 'cam_142']]",2
2023-03-24 21:01:22.343,4720,"[[5.0952005, 7.743024, 'cam_142']]",1
2023-03-24 21:01:22.429,4560,"[[3.2566419, 0.049205028, 'cam_133']]",0
2023-03-24 21:01:22.429,5380,"[[6.626587, 11.823817, 'cam_133']]",0
2023-03-24 21:01:22.429,1026,"[[4.7064166, 4.1324625, 'cam_133']]",0
2023-03-24 21:01:22.429,9672,"[[9.827591, -0.23599686, 'cam_133']]",2
2023-03-24 21:01:22.429,3220,"[[7.643472, -0.1953888, 'cam_133']]",0
2023-03-24 21:01:22.555,2328,"[[7.6429796, 0.12750433, 'cam_133']]",0
2023-03-24 21:01:22.555,4046,"[[9.882904, -0.31209308, 'cam_133']]",2
2023-03-24 21:01:22.555,4714,"[[4.6931005, 4.088227, 'cam_133']]",0
2023-03-24 21:01:22.555,6015,"[[6.632041, 11.955123, 'cam_133']]",0
2023-03-24 21:01:22.555,3479,"[[3.2328725, 0.12584949, 'cam_133']]",1
2023-03-24 21:01:22.643,6466,"[[11.213853, 9.907959, 'cam_141']]",0
2023-03-24 21:01:22.703,5258,"[[3.5912075, 6.291829, 'cam_145']]",0
2023-03-24 21:01:22.703,3732,"[[6.8245907, 8.229374, 'cam_145']]",0
2023-03-24 21:01:22.782,5481,"[[4.340404, 11.291972, 'cam_142']]",2
2023-03-24 21:01:22.782,7767,"[[4.980561, 7.7256465, 'cam_142']]",0
2023-03-24 21:01:22.859,2075,"[[10.150852, -0.7120036, 'cam_133']]",2
2023-03-24 21:01:22.859,9665,"[[4.6904616, 3.8575375, 'cam_133']]",0
2023-03-24 21:01:22.859,4512,"[[6.6300774, 12.114534, 'cam_133']]",0
2023-03-24 21:01:22.859,6302,"[[3.2187433, 0.28517315, 'cam_133']]",0
2023-03-24 21:01:22.970,6903,"[[4.1217937, 12.788097, 'cam_151']]",0
2023-03-24 21:01:23.041,1532,"[[3.9647944, 10.357564, 'cam_142'], [4.427864, 11.413657, 'cam_142']]",0
2023-03-24 21:01:23.041,4647,"[[4.7834167, 7.7491407, 'cam_142']]",0
2023-03-24 21:01:23.100,6349,"[[10.69121, 10.073017, 'cam_141']]",0
2023-03-24 21:01:23.166,9692,"[[4.157938, 12.778811, 'cam_151']]",0
2023-03-24 21:01:23.243,3799,"[[4.165997, 12.778763, 'cam_151']]",0
2023-03-24 21:01:23.273,7373,"[[4.741029, 7.7626896, 'cam_142']]",1
2023-03-24 21:01:23.353,6793,"[[4.214462, 12.771433, 'cam_151']]",0
2023-03-24 21:01:23.424,7895,"[[10.389378, 10.13471, 'cam_141']]",0
2023-03-24 21:01:23.469,9046,"[[6.4559298, 12.751084, 'cam_133']]",0
2023-03-24 21:01:23.469,4891,"[[4.752105, 3.2210288, 'cam_133']]",0
2023-03-24 21:01:23.469,2821,"[[3.0423982, 1.2980716, 'cam_133']]",1
2023-03-24 21:01:23.469,5798,"[[8.153459, 0.9661856, 'cam_133']]",0
2023-03-24 21:01:23.469,5997,"[[10.789156, -1.3265487, 'cam_133']]",2
2023-03-24 21:01:23.616,4396,"[[4.229346, 12.778372, 'cam_151']]",0
2023-03-24 21:01:23.710,8335,"[[4.23076, 12.780175, 'cam_151']]",0
2023-03-24 21:01:23.777,8378,"[[10.067008, 10.097066, 'cam_141']]",0
2023-03-24 21:01:23.826,6871,"[[10.038388, 10.1005535, 'cam_141']]",0
2023-03-24 21:01:23.893,8892,"[[4.1880455, 25.801424, 'cam_149']]",0
2023-03-24 21:01:23.893,5834,"[[5.0086336, 13.067783, 'cam_149']]",0
2023-03-24 21:01:23.893,9802,"[[3.993512, 19.725863, 'cam_149']]",0
2023-03-24 21:01:23.893,6590,"[[7.3049397, 10.39973, 'cam_149']]",0
2023-03-24 21:01:23.969,2075,"[[9.930423, 10.057031, 'cam_141']]",0
2023-03-24 21:01:24.075,5782,"[[8.3405285, 1.3935024, 'cam_133']]",0
2023-03-24 21:01:24.075,2272,"[[11.117774, -1.560042, 'cam_133']]",0
2023-03-24 21:01:24.075,4286,"[[4.6956415, 2.8435407, 'cam_133']]",0
2023-03-24 21:01:24.075,6106,"[[9.233636, -10.024433, 'cam_133']]",0
2023-03-24 21:01:24.075,1065,"[[6.2568717, 13.2085085, 'cam_133']]",0
2023-03-24 21:01:24.075,9199,"[[2.8714948, 1.7203331, 'cam_133']]",1
2023-03-24 21:01:24.228,6884,"[[6.3574166, 7.8226905, 'cam_145']]",0
2023-03-24 21:01:24.228,8318,"[[3.7746968, 5.959848, 'cam_145']]",0
2023-03-24 21:01:24.320,7336,"[[3.6878362, 19.75062, 'cam_149']]",0
2023-03-24 21:01:24.320,5722,"[[7.155228, 9.837546, 'cam_149']]",0
2023-03-24 21:01:24.320,5798,"[[5.2053795, 13.33716, 'cam_149']]",0
2023-03-24 21:01:24.320,6298,"[[4.312489, 26.224325, 'cam_149']]",0
2023-03-24 21:01:24.408,5185,"[[4.631431, 11.604832, 'cam_142']]",2
2023-03-24 21:01:24.408,5736,"[[4.526059, 7.7784534, 'cam_142']]",0
2023-03-24 21:01:24.519,8322,"[[2.78947, 2.2058856, 'cam_133'], [4.6640935, 2.660823, 'cam_133']]",0
2023-03-24 21:01:24.519,2073,"[[6.1280136, 13.584204, 'cam_133']]",0
2023-03-24 21:01:24.519,6029,"[[8.386435, 2.0561914, 'cam_133']]",0
2023-03-24 21:01:24.519,6067,"[[9.493011, -11.152741, 'cam_133']]",0
2023-03-24 21:01:24.614,6473,"[[9.440872, 10.093647, 'cam_141']]",0
2023-03-24 21:01:24.681,1403,"[[4.5831833, 12.64418, 'cam_151']]",0
2023-03-24 21:01:24.783,9432,"[[3.4100578, 19.639736, 'cam_149']]",0
2023-03-24 21:01:24.783,7321,"[[6.9754863, 9.574734, 'cam_149']]",0
2023-03-24 21:01:24.783,8587,"[[5.4396787, 13.654831, 'cam_149']]",0
2023-03-24 21:01:24.783,2301,"[[4.3543134, 26.776268, 'cam_149']]",0
2023-03-24 21:01:24.872,1309,"[[9.186703, 10.07434, 'cam_141']]",0
2023-03-24 21:01:24.904,3564,"[[3.2236009, 11.091297, 'cam_142'], [4.715141, 11.650036, 'cam_142']]",2
2023-03-24 21:01:24.998,3328,"[[3.8165894, 5.8845916, 'cam_145']]",0
2023-03-24 21:01:24.998,5043,"[[6.2801404, 7.6695924, 'cam_145']]",0
2023-03-24 21:01:25.107,5739,"[[5.533566, 13.88055, 'cam_149']]",0
2023-03-24 21:01:25.107,1113,"[[4.4162045, 26.932236, 'cam_149']]",0
2023-03-24 21:01:25.107,8734,"[[6.7830687, 9.445859, 'cam_149']]",0
2023-03-24 21:01:25.107,3339,"[[3.3457634, 19.555, 'cam_149']]",0
2023-03-24 21:01:25.254,6387,"[[3.09307, 19.62319, 'cam_149']]",0
2023-03-24 21:01:25.254,3162,"[[5.812251, 14.01651, 'cam_149']]",0
2023-03-24 21:01:25.254,8766,"[[4.36277, 27.121456, 'cam_149']]",0
2023-03-24 21:01:25.334,2595,"[[4.7563024, 1.8962885, 'cam_133']]",0
2023-03-24 21:01:25.334,1003,"[[9.699185, -12.830912, 'cam_133']]",0
2023-03-24 21:01:25.334,2526,"[[5.785597, 14.11559, 'cam_133']]",0
2023-03-24 21:01:25.334,8467,"[[2.6700077, 3.0937464, 'cam_133']]",1
2023-03-24 21:01:25.433,8170,"[[6.208215, 7.590004, 'cam_145']]",0
